itm_id,itm_name,itm_sname,match_code_id,itm_dis_code,mse_id,kty_code,bra_id,itm_ref_flag,comments,long_desc,status_code,status_bdate,itm_name_ml,sys_nc00015$,creation_date,created_by,updated_by,update_date,uni_sal_code,uni_leg_code,uni_sal_val,long_desc_ml,sys_nc00024$,product_class_id,is_standard_pricing,is_special_buy,warranty_id,is_item_display,data_source,like_itm_id,supplier_sugg_like_itm_id,unit_descriptor_code,is_consignment,itm_selling_price_id,is_semi_finished,last_extraction_date,material_content_code,legacy_creation_date,legacy_update_date,itm_selling_rule_id,cons_avail_date,ity_code,do_not_purge,uni_stock_val,emergency_call_type,itm_denomination,itm_commission,itm_price,is_hidden,is_subject_to_compliance,is_to_be_shopped,item_shop_type,order_num,material_composition,itt_code,cur_id,lgcy_item_classification,lgcy_has_parent,tech_bsn_group_id
498,cashCards - 498,,,498,,1117,,0,,,21,2015-04-20,,,2015-04-20,6555,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
499,cashCards - 499,,,499,,1117,,0,,,21,2015-04-20,,,2015-04-20,6555,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
501,150 - 501,,,150,,900,,0,,,21,2015-07-14,,,2015-04-20,6555,6555,2015-04-20,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
502,450 - 502,,,450,,900,,0,,,21,2015-04-23,,,2015-04-20,6555,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
508,100 - 508,,,100,,900,,0,,,21,2015-04-24,,,2015-04-20,6555,3493,2015-04-21,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
519,cashCards - 519,,,519,,1117,,0,,,2,2015-04-21,,,2015-04-21,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
741,Site # 2 741,,,741,,1015,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
742,Site # 2 742,,,742,,1015,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
743, JOUNIEH Store 743,,,743,,1015,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
744, JOUNIEH Store 744,,,744,,1015,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
745, JOUNIEH Store 745,,,745,,1015,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
746,123 - 746,,,123,,900,,0,,,113,2015-10-15,,,2015-10-15,6553,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
749,cashCards - 749,,,749,,1117,,0,,,21,2015-10-15,,,2015-10-15,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
776,3 - 776,,,3,,900,,0,,,113,2015-12-07,,,2015-12-01,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
777,cashCards - 777,,,777,,1117,,0,,,2,2015-12-01,,,2015-12-01,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
778,Subagent site  778,,,778,,1015,,0,,,2,2015-12-04,,,2015-12-04,6894,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
788,7458 - 788,,,7458,,900,,0,,,21,2016-02-29,,,2016-02-29,6974,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
805,SV site 1 805,,,805,,1015,,0,,,2,2016-06-30,,,2016-06-30,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
806,SV site 2 806,,,806,,1015,,0,,,2,2016-07-01,,,2016-07-01,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
807,Valoores - site 1  807,,,807,,1015,,0,,,2,2016-07-01,,,2016-07-01,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
808,Valoores - site 2 808,,,808,,1015,,0,,,2,2016-07-01,,,2016-07-01,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
809,SS view 1 809,,,809,,1015,,0,,,2,2016-07-01,,,2016-07-01,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
810,SS view 2 810,,,810,,1015,,0,,,2,2016-07-01,,,2016-07-01,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
812,View # 1 812,,,812,,1015,,0,,,2,2016-07-05,,,2016-07-05,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
813,View # 2 813,,,813,,1015,,0,,,2,2016-07-05,,,2016-07-05,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
814,R1 View 814,,,814,,1015,,0,,,2,2016-07-06,,,2016-07-06,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
830,Rachelle J site 830,,,830,,1015,,0,,,2,2016-11-10,,,2016-11-10,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
822,DOWNTOWN / BEIRUT SOUKS 822,,,822,,1015,,0,,,2,2016-08-18,,,2016-08-18,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
823,DOWNTOWN / BEIRUT SOUKS 823,,,823,,1015,,0,,,2,2016-08-18,,,2016-08-18,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
831,Rachelle J site 831,,,831,,1015,,0,,,2,2016-11-10,,,2016-11-10,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
832,Rachelle J site 832,,,832,,1015,,0,,,21,2016-11-10,,,2016-11-10,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
833,Sub-agent Site Joelle 833,,,833,,1015,,0,,,2,2016-11-10,,,2016-11-10,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
753, JOUNIEH Store 753,,,753,,1015,,0,,,21,2015-10-15,,,2015-10-15,6553,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
754, JOUNIEH Store 754,,,754,,1015,,0,,,21,2015-10-16,,,2015-10-15,6553,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
762, JOUNIEH Store 762,,,762,,1015,,0,,,2,2015-10-21,,,2015-10-21,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
763, JOUNIEH Store 763,,,763,,1015,,0,,,2,2015-10-21,,,2015-10-21,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
779,Subagent site -AT 779,,,779,,1015,,0,,,2,2015-12-07,,,2015-12-07,6894,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
780,3.0 - 780,,,3.0,,900,,0,,,113,2015-12-31,,,2015-12-08,6894,7114,2017-08-07,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
781,cashCards - 781,,,781,,1117,,0,,,2,2015-12-08,,,2015-12-08,6894,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
9,UNION,,,9,,200,,0,,,2,2015-10-08,,,2015-10-08,-1,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
770, JOUNIEH Store 770,,,770,,1015,,0,,,2,2015-11-05,,,2015-11-05,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
824,New Phone Site#1 824,,,824,,1015,,0,,,2,2016-09-01,,,2016-09-01,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
825,New Phone Site#1 825,,,825,,1015,,0,,,2,2016-09-01,,,2016-09-01,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
826,New Phone Site#2 826,,,826,,1015,,0,,,2,2016-09-01,,,2016-09-01,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
730,Raphael site 730,,,730,,1015,,0,,,2,2015-09-30,,,2015-09-30,6554,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
755, JOUNIEH Store 755,,,755,,1015,,0,,,21,2015-10-16,,,2015-10-16,6553,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
756, JOUNIEH Store 756,,,756,,1015,,0,,,2,2015-10-16,,,2015-10-16,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
782,cashCards - 782,,,782,,1117,,0,,,2,2016-01-12,,,2016-01-12,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
783,cashCards - 783,,,783,,1117,,0,,,2,2016-01-12,,,2016-01-12,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
797,Big Sale site 2 797,,,797,,1015,,0,,,2,2016-05-17,,,2016-05-17,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
798,Big Sale site 2 798,,,798,,1015,,0,,,2,2016-05-17,,,2016-05-17,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
820,NAJIB GROCERY 820,,,820,,1015,,0,,,2,2016-08-17,,,2016-08-17,7119,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
835,11 - 835,,,11,,900,,0,,,21,2019-01-21,,,2016-11-18,7214,7214,2017-11-03,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
836,cashCards - 836,,,836,,1117,,0,,,2,2016-11-18,,,2016-11-18,7214,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
757,jolibelle shop 757,,,757,,1015,,0,,,2,2015-10-16,,,2015-10-16,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
758,jolibelle shop 758,,,758,,1015,,0,,,2,2015-10-16,,,2015-10-16,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
759,Galerie Versaille 4 759,,,759,,1015,,0,,,2,2015-10-16,,,2015-10-16,6553,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
760,jolibelle shop 760,,,760,,1015,,0,,,2,2015-10-16,,,2015-10-16,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
766,BOB - ACHRAFIEH - SIOUFI 766,,,766,,1015,,0,,,2,2015-11-02,,,2015-11-02,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
767,123.0 - 767,,,123.0,,900,,0,,,113,2016-11-02,,,2015-11-02,3493,6974,2016-03-18,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
768,BOB - ACHRAFIEH - SIOUFI 768,,,768,,1015,,0,,,2,2015-11-03,,,2015-11-03,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
769,BOB - ACHRAFIEH - SIOUFI 769,,,769,,1015,,0,,,2,2015-11-03,,,2015-11-03,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
790,Arteezy 790,,,790,,1015,,0,,,2,2016-04-27,,,2016-04-27,6934,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
800,Elijah's list 800,,,800,,1015,,0,,,2,2016-05-23,,,2016-05-23,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
802,BOB Views 1  802,,,802,,1015,,0,,,2,2016-06-29,,,2016-06-29,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
803,BOB Views 2  803,,,803,,1015,,0,,,2,2016-06-29,,,2016-06-29,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
804,BOB Views 3  804,,,804,,1015,,0,,,2,2016-06-29,,,2016-06-29,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
815,Site Views 1  815,,,815,,1015,,0,,,2,2016-07-07,,,2016-07-07,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
816,SV site 2 816,,,816,,1015,,0,,,21,2016-08-08,,,2016-08-08,6554,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
817,RITA Cell2 817,,,817,,1015,,0,,,2,2016-08-10,,,2016-08-10,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
818,RITA Cell2 818,,,818,,1015,,0,,,2,2016-08-10,,,2016-08-10,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
728,Maria 728,,,728,,1015,,0,,,2,2015-09-28,,,2015-09-28,6554,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
740,cashCards - 740,,,740,,1117,,0,,,21,2015-10-14,,,2015-10-14,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
747,Aline N 747,,,747,,1015,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
748,cashCards - 748,,,748,,1117,,0,,,21,2015-10-15,,,2015-10-15,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
750,12.0 - 750,,,12.0,,900,,0,,,113,2015-10-31,,,2015-10-15,6834,6974,2016-05-31,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
751,cashCards - 751,,,751,,1117,,0,,,2,2015-10-15,,,2015-10-15,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
752, JOUNIEH Store 752,,,752,,1015,,0,,,21,2015-10-15,,,2015-10-15,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
772,Com site 772,,,772,,1015,,0,,,2,2015-11-25,,,2015-11-25,6554,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
784,Upgrade site 784,,,784,,1015,,0,,,21,2016-01-26,,,2016-01-26,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
785,Upgrade site 785,,,785,,1015,,0,,,2,2016-01-26,,,2016-01-26,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
786,cashCards - 786,,,786,,1117,,0,,,2,2016-01-27,,,2016-01-27,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
787,cashCards - 787,,,787,,1117,,0,,,2,2016-01-27,,,2016-01-27,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
828,Adib Site 828,,,828,,1015,,0,,,2,2016-10-19,,,2016-10-19,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
854,78745454 854,,,854,,1015,,0,,,2,2017-01-10,,,2017-01-10,6974,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
856,cashCards - 856,,,856,,1117,,0,,,2,2017-01-30,,,2017-01-30,7214,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
716,Feidelity Card,,,716,,1118,,0,,,2,2015-09-25,,,2015-09-25,-888,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16666,For LU,,,16666,,900,,0,,,2,2015-09-29,,,2015-09-29,-888,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
737,1 - 737,,,1,,900,,0,,,21,2015-10-12,,,2015-10-12,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
738,cashCards - 738,,,738,,1117,,0,,,21,2015-10-12,,,2015-10-12,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
775,2 - 775,,,2,,900,,0,,,113,2015-12-01,,,2015-12-01,6554,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
793,Como J Branch 793,,,793,,1015,,0,,,2,2016-05-16,,,2016-05-16,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
794,Como B branch 794,,,794,,1015,,0,,,2,2016-05-16,,,2016-05-16,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
795,Como B branch 795,,,795,,1015,,0,,,2,2016-05-16,,,2016-05-16,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
796,Big Sale Site 1 796,,,796,,1015,,0,,,2,2016-05-17,,,2016-05-17,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
844,MINISTRY OF FINANCE,,,844,,200,,0,,,2,2017-01-31,,,2017-01-31,-1,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
843,GOVERNMENT BILL COLLECTION,,,843,,200,,0,,,2,2016-11-29,,,2016-11-29,-888,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
736,cashCards - 736,,,736,,1117,,0,,,21,2015-10-09,,,2015-10-09,3493,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
771,MP 771,,,771,,1015,,0,,,2,2015-11-09,,,2015-11-09,6894,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
792,catarina 792,,,792,,1015,,0,,,2,2016-05-12,,,2016-05-12,6834,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
834,23.0 - 834,,,23.0,,900,,0,,,21,2016-11-16,,,2016-11-16,7214,7214,2016-11-16,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16670,FR - outbound - Site 1 16670,,,16670,,1015,,0,,,2,2017-04-19,,,2017-04-19,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16671,FR - OUTBOUND 2 16671,,,16671,,1015,,0,,,2,2017-04-25,,,2017-04-25,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16672,FR - OUTBOUND 3 16672,,,16672,,1015,,0,,,2,2017-04-25,,,2017-04-25,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16673,FR - OUTBOUND 4 16673,,,16673,,1015,,0,,,2,2017-04-26,,,2017-04-26,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16675,BOB - AOUKAR 16675,,,16675,,1015,,0,,,2,2017-05-11,,,2017-05-11,7114,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16833,Alfa 10$,,,13,,900,,0,,,,,,,2019-10-17,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16677,454555.0 - 16677,,,454555.0,,900,,0,,,21,2017-05-18,,,2017-05-18,6974,6974,2017-05-18,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16667,View - Clt - Site # 1 16667,,,16667,,1015,,0,,,2,2017-04-06,,,2017-04-06,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16669,Site 1 - Farid 16669,,,16669,,1015,,0,,,2,2017-04-18,,,2017-04-18,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16668,Farid's site A1 16668,,,16668,,1015,,0,,,2,2017-04-11,,,2017-04-11,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16674,FR - OUTBOUND 7 16674,,,16674,,1015,,0,,,2,2017-04-26,,,2017-04-26,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16678,SN 3 16678,,,16678,,1015,,0,,,2,2017-07-20,,,2017-07-20,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
845,PIN PAY,,,845,,200,,0,,,2,2017-09-19,,,2017-09-19,-1,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16682,CRF Co 16682,,,16682,,1015,,0,,,2,2017-10-13,,,2017-10-13,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16688,Rachelle - Rita site 16688,,,16688,,1015,,0,,,21,2017-12-27,,,2017-12-27,6974,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16699,R Bank 34 16699,,,16699,,1015,,0,,,2,2018-04-11,,,2018-04-11,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16700,anthony 16700,,,16700,,1015,,0,,,2,2018-05-25,,,2018-05-25,8317,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16690,subagentsite 16690,,,16690,,1015,,0,,,2,2018-02-28,,,2018-02-28,8217,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16694,valoores ziad 16694,,,16694,,1015,,0,,,2,2018-04-04,,,2018-04-04,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16695,BOB VIEWS - ziad 16695,,,16695,,1015,,0,,,2,2018-04-04,,,2018-04-04,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16697,houeiss 16697,,,16697,,1015,,0,,,2,2018-04-04,,,2018-04-04,8317,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16698,houeiss 16698,,,16698,,1015,,0,,,2,2018-04-04,,,2018-04-04,8317,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16702,anthony 16702,,,16702,,1015,,0,,,2,2018-10-11,,,2018-10-11,8317,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16704,guess who 16704,,,16704,,1015,,0,,,2,2019-01-29,,,2019-01-29,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16680,Samsung 1 16680,,,16680,,1015,,0,,,2,2017-08-08,,,2017-08-08,6974,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16684,S B - PROSPECT 16684,,,16684,,1015,,0,,,2,2017-11-07,,,2017-11-07,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16692,subagentsite 16692,,,16692,,1015,,0,,,2,2018-03-01,,,2018-03-01,8217,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16706,anthonytest 16706,,,16706,,1015,,0,,,2,2019-02-13,,,2019-02-13,8317,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16708,anthony13 16708,,,16708,,1015,,0,,,2,2019-04-16,,,2019-04-16,8317,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16696,Bank of Beirut VIEWS - ziad 16696,,,16696,,1015,,0,,,2,2018-04-04,,,2018-04-04,7274,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16842,MJK Product 2,,,1502,,900,,0,,,,,,,2019-11-08,,7116,2019-11-08,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16843,rest,,,1,,900,,0,,,,,,,2019-11-08,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16850,Alfa,,,1,,900,,0,,,,,,,2019-11-12,,6974,2019-11-12,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16851,Alfa 10$,,,1,,900,,0,,,,,,,2019-11-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16852,Alfa 22$,,,2,,900,,0,,,,,,,2019-11-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16853,Alfa 33$,,,3,,900,,0,,,,,,,2019-11-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16810,bnil;guoil;,,,nkl;',,900,,0,,,,,,,2019-10-09,,7214,2019-10-09,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16854,Touch,,,3,,900,,0,,,,,,,2019-11-12,,6974,2019-11-12,,,,,,,1,0,,,61,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16855,Touch 11$,,,4,,900,,0,,,,,,,2019-11-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
16856,Touch 23$,,,5,,900,,0,,,,,,,2019-11-12,,,,,,,,,,1,0,,,,,,,0,,0,,,,,,,,0,,,,,,0,0,,,,,,,,,
